candidate	source_system	seed	model	iptm	min_incident_iptm	contact_pair_pae_median	full_connected	has_clash	cif_path	summary_path
OVA-C4-IPTM80-18K	ova_body_c4_61	2	seed-2_sample-3	0.81	0.77	2.875	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-3/ova_body_c4_03_seed-2_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-3/ova_body_c4_03_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	2	seed-2_sample-4	0.81	0.77	3.0	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-4/ova_body_c4_03_seed-2_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-4/ova_body_c4_03_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	3	seed-3_sample-0	0.8	0.77	3.3049999999999997	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-0/ova_body_c4_03_seed-3_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-0/ova_body_c4_03_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	3	seed-3_sample-1	0.81	0.77	3.0999999999999996	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-1/ova_body_c4_03_seed-3_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-1/ova_body_c4_03_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	3	seed-3_sample-2	0.8	0.76	3.33	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-2/ova_body_c4_03_seed-3_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-2/ova_body_c4_03_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	3	seed-3_sample-3	0.82	0.78	2.965	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-3/ova_body_c4_03_seed-3_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-3/ova_body_c4_03_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	3	seed-3_sample-4	0.8	0.76	3.2199999999999998	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-4/ova_body_c4_03_seed-3_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-3_sample-4/ova_body_c4_03_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	4	seed-4_sample-0	0.81	0.77	2.93	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-0/ova_body_c4_03_seed-4_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-0/ova_body_c4_03_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	4	seed-4_sample-1	0.82	0.78	2.78	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-1/ova_body_c4_03_seed-4_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-1/ova_body_c4_03_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	4	seed-4_sample-2	0.81	0.77	2.88	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-2/ova_body_c4_03_seed-4_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-2/ova_body_c4_03_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	4	seed-4_sample-3	0.82	0.77	2.865	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-3/ova_body_c4_03_seed-4_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-3/ova_body_c4_03_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	4	seed-4_sample-4	0.82	0.78	2.825	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-4/ova_body_c4_03_seed-4_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-4_sample-4/ova_body_c4_03_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	5	seed-5_sample-0	0.78	0.74	3.455	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-0/ova_body_c4_03_seed-5_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-0/ova_body_c4_03_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	5	seed-5_sample-1	0.77	0.72	3.5549999999999997	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-1/ova_body_c4_03_seed-5_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-1/ova_body_c4_03_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	5	seed-5_sample-2	0.78	0.74	3.35	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-2/ova_body_c4_03_seed-5_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-2/ova_body_c4_03_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	5	seed-5_sample-3	0.79	0.75	3.29	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-3/ova_body_c4_03_seed-5_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-3/ova_body_c4_03_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	5	seed-5_sample-4	0.78	0.74	3.4450000000000003	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-4/ova_body_c4_03_seed-5_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-5_sample-4/ova_body_c4_03_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	1	seed-1_sample-0	0.81	0.77	2.8049999999999997	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-0/ova_body_c4_101_seed-1_sample-0_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-0/ova_body_c4_101_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	1	seed-1_sample-1	0.82	0.79	2.6550000000000002	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-1/ova_body_c4_101_seed-1_sample-1_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-1/ova_body_c4_101_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	1	seed-1_sample-2	0.82	0.78	2.785	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-2/ova_body_c4_101_seed-1_sample-2_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-2/ova_body_c4_101_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	1	seed-1_sample-3	0.81	0.78	2.795	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-3/ova_body_c4_101_seed-1_sample-3_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-3/ova_body_c4_101_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	1	seed-1_sample-4	0.82	0.79	2.715	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-4/ova_body_c4_101_seed-1_sample-4_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s4/ova_body_c4_101/seed-1_sample-4/ova_body_c4_101_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	2	seed-2_sample-0	0.81	0.77	2.795	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-0/ova_body_c4_08_seed-2_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-0/ova_body_c4_08_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	2	seed-2_sample-1	0.82	0.78	2.7	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-1/ova_body_c4_08_seed-2_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-1/ova_body_c4_08_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	2	seed-2_sample-2	0.83	0.79	2.69	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-2/ova_body_c4_08_seed-2_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-2/ova_body_c4_08_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	2	seed-2_sample-3	0.83	0.79	2.62	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-3/ova_body_c4_08_seed-2_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-3/ova_body_c4_08_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	2	seed-2_sample-4	0.81	0.78	2.8200000000000003	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-4/ova_body_c4_08_seed-2_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-2_sample-4/ova_body_c4_08_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	3	seed-3_sample-0	0.81	0.78	3.145	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-0/ova_body_c4_08_seed-3_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-0/ova_body_c4_08_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	3	seed-3_sample-1	0.81	0.78	3.21	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-1/ova_body_c4_08_seed-3_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-1/ova_body_c4_08_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	3	seed-3_sample-2	0.8	0.77	3.185	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-2/ova_body_c4_08_seed-3_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-2/ova_body_c4_08_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	3	seed-3_sample-3	0.82	0.79	2.835	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-3/ova_body_c4_08_seed-3_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-3/ova_body_c4_08_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	3	seed-3_sample-4	0.8	0.77	3.2699999999999996	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-4/ova_body_c4_08_seed-3_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-3_sample-4/ova_body_c4_08_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	4	seed-4_sample-0	0.76	0.72	3.54	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-0/ova_body_c4_08_seed-4_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-0/ova_body_c4_08_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	4	seed-4_sample-1	0.79	0.75	3.23	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-1/ova_body_c4_08_seed-4_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-1/ova_body_c4_08_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	4	seed-4_sample-2	0.77	0.73	3.315	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-2/ova_body_c4_08_seed-4_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-2/ova_body_c4_08_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	4	seed-4_sample-3	0.79	0.75	3.205	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-3/ova_body_c4_08_seed-4_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-3/ova_body_c4_08_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	4	seed-4_sample-4	0.76	0.72	3.67	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-4/ova_body_c4_08_seed-4_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-4_sample-4/ova_body_c4_08_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	5	seed-5_sample-0	0.81	0.77	3.03	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-0/ova_body_c4_08_seed-5_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-0/ova_body_c4_08_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	5	seed-5_sample-1	0.8	0.76	2.995	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-1/ova_body_c4_08_seed-5_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-1/ova_body_c4_08_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	5	seed-5_sample-2	0.8	0.77	2.975	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-2/ova_body_c4_08_seed-5_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-2/ova_body_c4_08_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	5	seed-5_sample-3	0.8	0.77	2.99	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-3/ova_body_c4_08_seed-5_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-3/ova_body_c4_08_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-21L	ova_body_c4_101	5	seed-5_sample-4	0.79	0.75	3.34	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-4/ova_body_c4_08_seed-5_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s7/ova_body_c4_08/seed-5_sample-4/ova_body_c4_08_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	1	seed-1_sample-0	0.81	0.77	2.795	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-0/ova_body_c4_04_seed-1_sample-0_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-0/ova_body_c4_04_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	1	seed-1_sample-1	0.82	0.78	2.7199999999999998	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-1/ova_body_c4_04_seed-1_sample-1_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-1/ova_body_c4_04_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	1	seed-1_sample-2	0.81	0.78	2.8	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-2/ova_body_c4_04_seed-1_sample-2_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-2/ova_body_c4_04_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	1	seed-1_sample-3	0.82	0.78	2.755	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-3/ova_body_c4_04_seed-1_sample-3_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-3/ova_body_c4_04_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	1	seed-1_sample-4	0.82	0.78	2.7649999999999997	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-4/ova_body_c4_04_seed-1_sample-4_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-4/ova_body_c4_04_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	2	seed-2_sample-0	0.81	0.78	2.885	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-0/ova_body_c4_07_seed-2_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-0/ova_body_c4_07_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	2	seed-2_sample-1	0.81	0.77	2.895	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-1/ova_body_c4_07_seed-2_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-1/ova_body_c4_07_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	2	seed-2_sample-2	0.81	0.77	2.9	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-2/ova_body_c4_07_seed-2_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-2/ova_body_c4_07_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	2	seed-2_sample-3	0.81	0.78	2.81	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-3/ova_body_c4_07_seed-2_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-3/ova_body_c4_07_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	2	seed-2_sample-4	0.81	0.77	2.9699999999999998	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-4/ova_body_c4_07_seed-2_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-2_sample-4/ova_body_c4_07_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	3	seed-3_sample-0	0.82	0.78	2.88	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-0/ova_body_c4_07_seed-3_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-0/ova_body_c4_07_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	3	seed-3_sample-1	0.82	0.78	2.825	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-1/ova_body_c4_07_seed-3_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-1/ova_body_c4_07_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	3	seed-3_sample-2	0.81	0.77	2.915	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-2/ova_body_c4_07_seed-3_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-2/ova_body_c4_07_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	3	seed-3_sample-3	0.81	0.77	2.9000000000000004	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-3/ova_body_c4_07_seed-3_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-3/ova_body_c4_07_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	3	seed-3_sample-4	0.82	0.78	2.825	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-4/ova_body_c4_07_seed-3_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-3_sample-4/ova_body_c4_07_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	4	seed-4_sample-0	0.81	0.77	2.93	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-0/ova_body_c4_07_seed-4_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-0/ova_body_c4_07_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	4	seed-4_sample-1	0.81	0.78	2.8049999999999997	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-1/ova_body_c4_07_seed-4_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-1/ova_body_c4_07_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	4	seed-4_sample-2	0.81	0.78	2.84	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-2/ova_body_c4_07_seed-4_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-2/ova_body_c4_07_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	4	seed-4_sample-3	0.81	0.77	2.9450000000000003	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-3/ova_body_c4_07_seed-4_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-3/ova_body_c4_07_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	4	seed-4_sample-4	0.81	0.77	2.95	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-4/ova_body_c4_07_seed-4_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-4_sample-4/ova_body_c4_07_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	5	seed-5_sample-0	0.76	0.72	3.825	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-0/ova_body_c4_07_seed-5_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-0/ova_body_c4_07_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	5	seed-5_sample-1	0.75	0.71	3.88	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-1/ova_body_c4_07_seed-5_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-1/ova_body_c4_07_seed-5_sample-1_summary_confidences.json
